NACA 2410
   0.68860	  -0.01638
   0.69828	  -0.01590
   0.70796	  -0.01543
   0.71764	  -0.01495
   0.72732	  -0.01448
   0.73701	  -0.01400
   0.74669	  -0.01353
   0.75637	  -0.01305
   0.76605	  -0.01258
   0.77573	  -0.01210
   0.78541	  -0.01163
   0.79509	  -0.01116
   0.80477	  -0.01068
   0.81444	  -0.01021
   0.82412	  -0.00973
   0.83379	  -0.00926
   0.84347	  -0.00879
   0.85314	  -0.00831
   0.86281	  -0.00784
   0.87247	  -0.00737
   0.88214	  -0.00690
   0.89181	  -0.00642
   0.90146	  -0.00595
   0.91111	  -0.00547
   0.92073	  -0.00500
   0.93033	  -0.00453
   0.93986	  -0.00406
   0.94927	  -0.00359
   0.95850	  -0.00313
   0.96741	  -0.00269
   0.97582	  -0.00226
   0.98355	  -0.00188
   0.99045	  -0.00153
   0.99646	  -0.00122
   1.00000	  -0.00105
